reportid,age,race,type,charge,year,sex
4027850,42,Hispanic/Latino,Felony,Possession,2014,Male
4028015,18,Hispanic/Latino,Felony,Possession w/ intent to sell,2014,Male
4028441,19,Hispanic/Latino,Felony,Possession,2014,Male
4028457,30,Black,Felony,Distribution/Selling/Transporting,2014,Male
4028576,43,Hispanic/Latino,Felony,Possession w/ intent to sell,2014,Male
4029052,54,Hispanic/Latino,Felony,Possession w/ intent to sell,2014,Male
4029833,30,Black,Felony,Distribution/Selling/Transporting,2014,Male
4030032,39,Black,Felony,Possession w/ intent to sell,2014,Male
4030355,33,Hispanic/Latino,Felony,Possession w/ intent to sell,2014,Male
4031224,35,Hispanic/Latino,Misdemeanor,Possession,2014,Male
100405392,31,Hispanic/Latino,Misdemeanor,Possession,2010,Male
4031518,46,Asian or Pacific Islander,Misdemeanor,Possession,2014,Male
4031929,29,Black,Felony,Distribution/Selling/Transporting,2014,Male
4031974,22,Hispanic/Latino,Felony,Possession,2014,Male
4032046,51,Black,Felony,Possession,2014,Male
4032216,24,White,Felony,Possession,2014,Male
4032314,39,Hispanic/Latino,Felony,Possession,2014,Male
4032510,25,Black,Felony,Possession,2014,Male
4032711,44,Hispanic/Latino,Misdemeanor,Possession,2014,Male
4032759,36,Black,Felony,Distribution/Selling/Transporting,2014,Male
4032814,26,Black,Felony,Distribution/Selling/Transporting,2014,Male
4032839,23,Hispanic/Latino,Felony,Possession,2014,Female
4032864,19,Black,Felony,Distribution/Selling/Transporting,2014,Male
4032926,21,Black,Felony,Possession w/ intent to sell,2014,Male
4032935,30,Black,Felony,Distribution/Selling/Transporting,2014,Male
4032961,25,Hispanic/Latino,Felony,Possession,2014,Male
4033052,18,Hispanic/Latino,Felony,Possession,2014,Male
4033315,26,White,Felony,Possession,2014,Male
4033319,21,Hispanic/Latino,Felony,Possession,2014,Male
4033647,50,White,Felony,Possession w/ intent to sell,2014,Male
4033749,24,White,Misdemeanor,Possession,2014,Male
4034016,51,Hispanic/Latino,Felony,Distribution/Selling/Transporting,2014,Male
4034031,52,White,Felony,Distribution/Selling/Transporting,2014,Male
4034091,26,Black,Felony,Possession w/ intent to sell,2014,Male
4034133,20,Hispanic/Latino,Felony,Possession,2014,Male
4034251,22,Black,Felony,Possession,2014,Male
4034728,22,Black,Felony,Distribution/Selling/Transporting,2014,Male
4034736,30,Hispanic/Latino,Felony,Possession w/ intent to sell,2014,Male
4034738,41,Black,Felony,Possession,2014,Male
4034743,30,Black,Felony,Possession w/ intent to sell,2014,Male
4034960,27,Black,Felony,Possession w/ intent to sell,2014,Male
4034977,32,Hispanic/Latino,Felony,Possession w/ intent to sell,2014,Female
4034989,19,White,Felony,Possession w/ intent to sell,2014,Female
4034991,21,White,Felony,Possession w/ intent to sell,2014,Female
4035001,23,Hispanic/Latino,Felony,Possession w/ intent to sell,2014,Male
4035009,24,Hispanic/Latino,Felony,Possession w/ intent to sell,2014,Female
4035012,26,Hispanic/Latino,Felony,Possession w/ intent to sell,2014,Female
4035013,40,Hispanic/Latino,Felony,Possession w/ intent to sell,2014,Male
4035019,20,White,Felony,Possession w/ intent to sell,2014,Male
4035020,19,Other,Felony,Possession w/ intent to sell,2014,Female
4035024,25,Hispanic/Latino,Felony,Possession w/ intent to sell,2014,Female
4035272,20,Hispanic/Latino,Felony,Possession,2014,Female
4035273,23,Hispanic/Latino,Felony,Possession,2014,Male
4035796,19,Hispanic/Latino,Felony,Possession,2014,Male
4035910,30,White,Felony,Possession,2014,Male
4036030,58,Black,Felony,Distribution/Selling/Transporting,2014,Female
4036135,35,Black,Felony,Possession w/ intent to sell,2014,Male
4036164,21,Black,Felony,Distribution/Selling/Transporting,2014,Male
4036953,27,Black,Felony,Distribution/Selling/Transporting,2014,Male
4036957,26,Black,Felony,Distribution/Selling/Transporting,2014,Male
4037576,24,Hispanic/Latino,Felony,Distribution/Selling/Transporting,2014,Male
4037719,51,Black,Felony,Distribution/Selling/Transporting,2014,Male
4037740,24,Black,Felony,Distribution/Selling/Transporting,2014,Male
4038039,37,Black,Felony,Distribution/Selling/Transporting,2014,Male
4038278,29,Black,Misdemeanor,Possession,2014,Male
4038842,19,Hispanic/Latino,Felony,Possession w/ intent to sell,2014,Male
4039195,44,Black,Felony,Possession,2014,Female
4039212,40,Black,Felony,Possession,2014,Male
4039275,52,Black,Felony,Possession w/ intent to sell,2014,Male
4039572,26,Hispanic/Latino,Felony,Possession w/ intent to sell,2014,Male
4039590,63,Black,Felony,Distribution/Selling/Transporting,2014,Male
4039631,40,Other,Felony,Cultivating,2014,Male
4039970,26,Black,Felony,Possession,2014,Male
4040540,48,White,Felony,Possession,2014,Male
4040596,29,Hispanic/Latino,Felony,Possession,2014,Male
4040994,30,Black,Felony,Possession,2014,Male
4041202,53,Black,Felony,Distribution/Selling/Transporting,2014,Male
4041312,26,Black,Felony,Possession w/ intent to sell,2014,Male
4041533,56,Black,Felony,Possession w/ intent to sell,2014,Male
4041598,19,White,Felony,Distribution/Selling/Transporting,2014,Male
4041635,33,Black,Felony,Distribution/Selling/Transporting,2014,Male
4041676,37,Other,Felony,Cultivating,2014,Male
4041703,20,Hispanic/Latino,Felony,Possession,2014,Male
4041735,31,Black,Felony,Distribution/Selling/Transporting,2014,Male
4042650,22,Black,Felony,Possession w/ intent to sell,2014,Male
4043057,27,Hispanic/Latino,Felony,Possession,2014,Female
4043626,38,Black,Felony,Possession w/ intent to sell,2014,Male
4045453,46,Other,Felony,Cultivating,2014,Male
4046125,20,Black,Felony,Distribution/Selling/Transporting,2014,Male
4046169,32,Hispanic/Latino,Felony,Possession,2014,Male
4046402,18,Hispanic/Latino,Felony,Distribution/Selling/Transporting,2014,Male
4046445,24,Other,Felony,Distribution/Selling/Transporting,2014,Male
4046489,32,Hispanic/Latino,Felony,Possession,2014,Female
4047050,20,Hispanic/Latino,Felony,Possession,2014,Male
4047057,32,Hispanic/Latino,Felony,Possession w/ intent to sell,2014,Male
4047058,19,Hispanic/Latino,Felony,Possession,2014,Male
4047071,20,Hispanic/Latino,Felony,Possession,2014,Male
4047267,21,Black,Felony,Possession w/ intent to sell,2014,Male
4047287,33,Other,Felony,Cultivating,2014,Male
4047504,30,Hispanic/Latino,Felony,Distribution/Selling/Transporting,2014,Male
4047508,25,Hispanic/Latino,Felony,Possession,2014,Male
4047652,24,White,Felony,Possession,2014,Male
4047660,30,Other,Felony,Possession w/ intent to sell,2014,Male
4047971,24,Black,Felony,Possession w/ intent to sell,2014,Male
4048241,25,Black,Felony,Possession w/ intent to sell,2014,Male
4048279,23,Black,Felony,Possession w/ intent to sell,2014,Male
4048281,31,Hispanic/Latino,Felony,Distribution/Selling/Transporting,2014,Male
4048396,44,White,Felony,Distribution/Selling/Transporting,2014,Male
4048458,53,Black,Felony,Possession w/ intent to sell,2014,Male
4048497,18,White,Felony,Possession,2014,Female
4048718,24,White,Felony,Possession w/ intent to sell,2014,Female
4048871,29,White,Felony,Possession w/ intent to sell,2014,Male
4049441,23,Hispanic/Latino,Felony,Possession w/ intent to sell,2014,Male
4049531,30,White,Felony,Cultivating,2014,Male
4049536,50,White,Felony,Possession w/ intent to sell,2014,Male
4049539,24,Other,Felony,Cultivating,2014,Male
4049550,48,Other,Felony,Cultivating,2014,Male
4050135,56,Hispanic/Latino,Felony,Cultivating,2014,Male
4050161,72,Black,Felony,Cultivating,2014,Male
4051219,21,Hispanic/Latino,Felony,Distribution/Selling/Transporting,2014,Female
4051220,40,Hispanic/Latino,Felony,Distribution/Selling/Transporting,2014,Male
4051957,40,White,Felony,Distribution/Selling/Transporting,2014,Male
4051977,19,Hispanic/Latino,Felony,Possession,2014,Male
4052418,50,Black,Felony,Possession w/ intent to sell,2014,Male
4052730,19,Hispanic/Latino,Felony,Possession,2014,Female
4053017,28,Hispanic/Latino,Felony,Distribution/Selling/Transporting,2014,Male
4053472,24,Black,Felony,Possession,2014,Male
4053698,42,White,Felony,Possession,2014,Male
4053713,38,Black,Felony,Distribution/Selling/Transporting,2014,Male
4053720,30,Black,Felony,Distribution/Selling/Transporting,2014,Male
4053740,38,Black,Felony,Distribution/Selling/Transporting,2014,Male
4054064,23,Black,Felony,Possession w/ intent to sell,2014,Male
4055180,39,Black,Felony,Possession w/ intent to sell,2014,Male
4056777,19,Black,Felony,Possession,2014,Male
4056938,35,Black,Felony,Distribution/Selling/Transporting,2014,Male
4057083,38,Black,Felony,Distribution/Selling/Transporting,2014,Male
4057094,24,White,Felony,Distribution/Selling/Transporting,2014,Male
4057095,23,Black,Felony,Distribution/Selling/Transporting,2014,Male
4057553,50,White,Felony,Possession,2014,Male
4058718,19,Black,Felony,Possession w/ intent to sell,2014,Male
4059492,46,Hispanic/Latino,Felony,Possession w/ intent to sell,2014,Male
4059688,28,Hispanic/Latino,Felony,Possession,2014,Female
4059816,48,Black,Felony,Cultivating,2014,Male
4059825,25,Other,Felony,Possession,2014,Male
4059869,27,Hispanic/Latino,Felony,Possession w/ intent to sell,2014,Female
4060416,28,Black,Misdemeanor,Possession,2014,Male
4060439,32,Hispanic/Latino,Felony,Possession w/ intent to sell,2014,Male
4060464,37,Hispanic/Latino,Felony,Cultivating,2014,Male
4060465,28,Hispanic/Latino,Felony,Cultivating,2014,Male
4060488,25,Black,Felony,Cultivating,2014,Male
4060713,52,Black,Felony,Distribution/Selling/Transporting,2014,Male
4060819,21,Hispanic/Latino,Felony,Possession w/ intent to sell,2014,Male
4061051,32,White,Felony,Possession,2014,Male
4061384,26,Hispanic/Latino,Misdemeanor,Possession,2014,Female
4061388,25,Hispanic/Latino,Misdemeanor,Possession,2014,Male
4064741,33,Other,Felony,Possession w/ intent to sell,2014,Male
4064750,31,Black,Felony,Distribution/Selling/Transporting,2014,Male
4064857,24,Hispanic/Latino,Felony,Possession,2014,Male
4065068,20,Hispanic/Latino,Felony,Cultivating,2014,Male
4065135,30,Hispanic/Latino,Felony,Possession,2014,Male
4065579,24,Hispanic/Latino,Felony,Possession,2014,Male
4065954,56,Hispanic/Latino,Felony,Distribution/Selling/Transporting,2014,Male
4066134,19,Hispanic/Latino,Felony,Possession,2014,Male
4066790,44,Black,Felony,Distribution/Selling/Transporting,2014,Male
4067204,21,Hispanic/Latino,Felony,Possession w/ intent to sell,2014,Female
4067745,23,Hispanic/Latino,Felony,Possession,2014,Male
4067774,19,Hispanic/Latino,Felony,Distribution/Selling/Transporting,2014,Male
4067886,22,Hispanic/Latino,Felony,Possession w/ intent to sell,2014,Male
4068506,53,Black,Felony,Possession,2014,Male
4069289,38,Hispanic/Latino,Felony,Possession w/ intent to sell,2014,Male
4069300,20,Hispanic/Latino,Felony,Distribution/Selling/Transporting,2014,Male
4069312,48,Hispanic/Latino,Felony,Distribution/Selling/Transporting,2014,Male
4069338,47,Black,Felony,Possession w/ intent to sell,2014,Male
4069531,28,Other,Felony,Cultivating,2014,Male
4069858,44,Black,Felony,Possession w/ intent to sell,2014,Male
4069861,39,Black,Felony,Possession w/ intent to sell,2014,Male
4070165,22,Black,Felony,Possession w/ intent to sell,2014,Male
4070227,22,Black,Felony,Possession,2014,Male
4070381,62,Other,Felony,Possession w/ intent to sell,2014,Male
4070908,30,Black,Felony,Possession w/ intent to sell,2014,Male
4071290,39,Black,Felony,Distribution/Selling/Transporting,2014,Male
4071303,63,Black,Felony,Distribution/Selling/Transporting,2014,Male
4071460,26,Hispanic/Latino,Misdemeanor,Possession,2014,Male
4072317,24,Hispanic/Latino,Felony,Distribution/Selling/Transporting,2014,Male
4072514,56,White,Felony,Possession,2014,Male
4072605,31,Black,Felony,Possession,2014,Male
4072783,32,Black,Felony,Possession w/ intent to sell,2014,Male
4073458,18,Hispanic/Latino,Felony,Possession,2014,Male
4073459,26,Hispanic/Latino,Felony,Possession,2014,Male
4073551,44,Other,Felony,Possession,2014,Male
4073894,46,White,Felony,Distribution/Selling/Transporting,2014,Male
4074700,32,Hispanic/Latino,Felony,Possession,2014,Male
4074748,21,Hispanic/Latino,Felony,Possession,2014,Male
4074935,28,Hispanic/Latino,Felony,Possession w/ intent to sell,2014,Male
4075175,31,Hispanic/Latino,Felony,Cultivating,2014,Male
4075449,18,Hispanic/Latino,Felony,Possession,2014,Male
4075474,27,Hispanic/Latino,Felony,Cultivating,2014,Male
4075569,23,White,Felony,Possession,2014,Male
4075657,23,Hispanic/Latino,Felony,Possession w/ intent to sell,2014,Male
4075659,31,Hispanic/Latino,Felony,Possession w/ intent to sell,2014,Male
4075948,23,Black,Felony,Distribution/Selling/Transporting,2014,Male
4075966,25,Black,Felony,Distribution/Selling/Transporting,2014,Female
4076177,19,Hispanic/Latino,Felony,Distribution/Selling/Transporting,2014,Female
4076758,22,Black,Felony,Possession,2014,Female
4076790,37,Black,Felony,Possession w/ intent to sell,2014,Male
4076842,20,Black,Felony,Distribution/Selling/Transporting,2014,Male
4076923,37,Black,Felony,Possession w/ intent to sell,2014,Male
4076955,23,White,Felony,Possession w/ intent to sell,2014,Male
4076987,20,Hispanic/Latino,Felony,Possession w/ intent to sell,2014,Male
4077002,41,Other,Felony,Possession w/ intent to sell,2014,Male
4077018,26,Hispanic/Latino,Felony,Possession w/ intent to sell,2014,Male
4077047,26,Black,Felony,Possession w/ intent to sell,2014,Male
4077067,28,Black,Felony,Possession w/ intent to sell,2014,Male
4077532,25,White,Felony,Possession,2014,Male
4078137,54,Black,Felony,Possession w/ intent to sell,2014,Female
4078909,18,Hispanic/Latino,Felony,Possession,2014,Male
4078963,25,White,Misdemeanor,Possession,2014,Male
4079145,20,Hispanic/Latino,Felony,Possession,2014,Male
4080806,24,Hispanic/Latino,Felony,Possession w/ intent to sell,2014,Male
4080910,32,White,Felony,Possession,2014,Male
4081544,41,Other,Felony,Possession w/ intent to sell,2014,Male
4081559,23,Hispanic/Latino,Felony,Distribution/Selling/Transporting,2014,Male
4081630,23,Black,Felony,Distribution/Selling/Transporting,2014,Male
4081640,21,Hispanic/Latino,Felony,Distribution/Selling/Transporting,2014,Male
4081643,20,Hispanic/Latino,Felony,Distribution/Selling/Transporting,2014,Male
4081803,25,White,Felony,Distribution/Selling/Transporting,2014,Male
4081818,22,White,Felony,Distribution/Selling/Transporting,2014,Male
4081823,64,Other,Felony,Possession w/ intent to sell,2014,Male
4081861,30,Hispanic/Latino,Felony,Possession w/ intent to sell,2014,Male
4082487,48,White,Felony,Possession,2014,Male
4082533,20,Black,Felony,Distribution/Selling/Transporting,2014,Male
4082562,35,Black,Felony,Possession w/ intent to sell,2014,Male
4082587,39,Black,Felony,Possession w/ intent to sell,2014,Female
4082636,35,Black,Felony,Cultivating,2014,Male
4082640,28,Black,Felony,Cultivating,2014,Female
4082647,20,Hispanic/Latino,Felony,Possession,2014,Male
4083123,34,Hispanic/Latino,Felony,Distribution/Selling/Transporting,2014,Male
4083138,20,Other,Misdemeanor,Possession,2014,Male
4083531,37,Other,Felony,Possession w/ intent to sell,2014,Male
4083575,47,Black,Felony,Distribution/Selling/Transporting,2014,Male
4083670,20,Hispanic/Latino,Felony,Possession,2014,Male
4084171,20,Hispanic/Latino,Felony,Possession,2014,Male
4084291,33,Other,Felony,Possession w/ intent to sell,2014,Male
4084699,24,White,Felony,Cultivating,2014,Male
4084706,52,White,Felony,Cultivating,2014,Male
4084718,24,White,Felony,Cultivating,2014,Male
4084732,52,White,Felony,Cultivating,2014,Male
4084793,22,Hispanic/Latino,Felony,Possession w/ intent to sell,2014,Male
4084795,42,Black,Felony,Cultivating,2014,Male
4084910,21,Black,Felony,Possession,2014,Male
4084952,28,Hispanic/Latino,Felony,Possession w/ intent to sell,2014,Male
4085487,36,Black,Misdemeanor,Possession,2014,Male
4086421,20,White,Felony,Distribution/Selling/Transporting,2014,Male
4086500,30,Black,Felony,Distribution/Selling/Transporting,2014,Male
4086514,29,Black,Felony,Distribution/Selling/Transporting,2014,Male
4086681,20,Hispanic/Latino,Felony,Possession,2014,Male
4086708,38,White,Felony,Possession w/ intent to sell,2014,Male
4086894,21,Black,Felony,Possession w/ intent to sell,2014,Male
4086895,18,Black,Felony,Possession w/ intent to sell,2014,Female
4086900,24,Black,Felony,Possession w/ intent to sell,2014,Male
4086981,21,Hispanic/Latino,Felony,Possession w/ intent to sell,2014,Male
4086987,21,Black,Felony,Distribution/Selling/Transporting,2014,Male
4087144,29,Hispanic/Latino,Felony,Distribution/Selling/Transporting,2014,Male
4087553,45,Hispanic/Latino,Felony,Possession w/ intent to sell,2014,Male
4088042,40,White,Felony,Possession,2014,Male
4088250,21,Hispanic/Latino,Felony,Possession,2014,Male
4088254,19,Hispanic/Latino,Felony,Possession,2014,Male
4089147,22,Hispanic/Latino,Felony,Possession,2014,Male
4089384,36,White,Felony,Possession w/ intent to sell,2014,Male
4089400,23,Hispanic/Latino,Felony,Possession,2014,Male
4089522,22,Hispanic/Latino,Felony,Possession,2014,Male
4090006,21,Hispanic/Latino,Felony,Possession,2014,Male
4090088,48,Black,Felony,Distribution/Selling/Transporting,2014,Male
4090091,35,Black,Felony,Distribution/Selling/Transporting,2014,Male
4090102,40,White,Felony,Cultivating,2014,Male
4090108,66,White,Felony,Cultivating,2014,Male
4090161,20,Hispanic/Latino,Felony,Possession,2014,Male
4090307,34,White,Felony,Possession,2014,Female
4090731,49,Hispanic/Latino,Felony,Possession,2015,Male
4091135,33,Black,Felony,Distribution/Selling/Transporting,2014,Male
4091153,28,Black,Felony,Possession w/ intent to sell,2014,Male
4091232,21,Hispanic/Latino,Felony,Possession,2014,Male
4091292,21,Other,Felony,Possession,2014,Male
4091319,24,Hispanic/Latino,Felony,Possession,2014,Male
4091596,21,Hispanic/Latino,Felony,Possession,2014,Male
4092477,24,White,Felony,Possession,2014,Male
4092728,60,Black,Felony,Distribution/Selling/Transporting,2014,Male
4093049,29,White,Felony,Possession,2014,Male
